YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201404,84995,513288,2,0.5,WSW,BETHLEHEM JCT,44.2765,-71.6389,44.1659,-71.38334
201404,84995,513288,3,0.28,WNW,BETHLEHEM JCT,44.282,-71.635,44.1692,-71.381
201404,84995,513288,4,1.19,NW,BETHLEHEM JCT,44.2933,-71.6451,44.17598,-71.38706
201404,84995,513289,1,0.0,N,NORTH STRATFORD,44.75,-71.62,44.45,-71.372
201404,84995,513289,2,0.57,WSW,NORTH STRATFORD,44.7459,-71.6302,44.44754,-71.37812
201404,84995,513289,3,0.9,SSW,NORTH STRATFORD,44.7378,-71.6264,44.44268,-71.37584
201404,84995,513289,4,0.84,S,NORTH STRATFORD,44.7379,-71.6221,44.44274,-71.37326
201404,84995,513290,1,0.0,N,DALTON,44.42,-71.68,44.252,-71.408
201404,84995,513290,2,0.55,NW,DALTON,44.4259,-71.6875,44.25554,-71.4125
201404,84995,513290,3,0.72,W,DALTON,44.4205,-71.6946,44.2523,-71.41676
201404,84995,513290,4,0.54,WSW,DALTON,44.4176,-71.6904,44.25056,-71.41424
201404,84995,513291,1,1.42,NNW,(LEB)LEBANON RGNL AR,43.6471,-72.3156,43.38826,-72.18936
201404,84995,513291,2,1.5,WNW,(LEB)LEBANON RGNL AR,43.6377,-72.3282,43.38262,-72.19692
201404,84995,513291,3,1.01,WNW,(LEB)LEBANON RGNL AR,43.6361,-72.3185,43.38166,-72.1911
201404,84995,513291,4,1.04,NW,(LEB)LEBANON RGNL AR,43.6425,-72.3117,43.3855,-72.18702
201404,84995,513292,1,0.0,N,WOODSTOCK,43.98,-71.68,43.588,-71.408
201404,85255,515036,2,2.63,NW,PLEASANT HILL,31.449,-85.6989,31.2694,-85.41934
201404,85255,515036,3,1.95,NW,PLEASANT HILL,31.4373,-85.6961,31.26238,-85.41766
201404,85255,515036,4,1.74,NW,PLEASANT HILL,31.4399,-85.6882,31.26394,-85.41292
201404,85256,515027,1,0.0,N,CLOPTON,31.6,-85.43,31.36,-85.258
201404,85256,515027,2,0.0,N,HIGHWAY 231 PEA RIVER BRIDGE,31.59,-85.78,31.354,-85.468
201404,85256,515027,3,0.0,N,LEVEL PLAINS,31.3,-85.76,31.18,-85.456
201404,85256,515027,4,0.0,N,CLAYHATCHEE,31.26,-85.71,31.156,-85.426
201404,85256,515027,5,0.0,N,CURRYTOWN,31.27,-85.52,31.162,-85.312
201404,85256,515027,6,0.0,N,GRIMES,31.3,-85.44,31.18,-85.264
201404,85256,515027,7,0.0,N,BERTHA,31.54,-85.42,31.324,-85.252
201404,85257,515038,1,2.15,SSW,OAKLAND,31.64,-84.26,31.384,-84.156
201404,85257,515046,1,3.33,SSW,OCILLA,31.5444,-83.2685,31.32664,-83.1611
201404,85257,515046,2,2.74,SSE,OCILLA,31.552,-83.2369,31.3312,-83.14214
201404,85257,515352,1,0.0,N,MYSTIC,31.62,-83.33,31.372,-83.198
201404,85257,515354,1,3.56,SW,OCILLA,31.5601,-83.2992,31.33606,-83.17952
201404,85257,515355,1,2.84,SSE,OCILLA,31.5501,-83.2381,31.33006,-83.14286
201404,85257,515357,1,1.44,SSE,OCILLA,31.57,-83.243,31.342,-83.1458
201404,85257,515358,1,3.56,SSE,OCILLA,31.5409,-83.2318,31.32454,-83.13908
201404,85257,515359,1,2.64,SSW,OCILLA,31.5528,-83.2598,31.33168,-83.15588
201406,86639,522869,1,7.14,NE,DAWN,34.9873,-102.1042,34.59238,-10.26252
201406,86639,522869,2,1.98,NW,MILO CENTER,35.0008,-102.4241,35.48,-10.225446
201406,86639,522869,3,7.83,SW,MILO CENTER,34.9017,-102.5,34.54102,-10.23
201406,86639,522869,4,7.25,E,DAWN,34.9102,-102.0726,34.54612,-10.24356
201405,86640,522939,1,2.21,N,ZAPATA ARPT,26.9116,-99.274,26.54696,-99.1644
201405,86640,523192,1,0.0,N,HEBBRONVILLE,27.32,-98.68,27.192,-98.408
201405,86640,523194,1,3.47,SSW,HEBBRONVILLE,27.2728,-98.6991,27.16368,-98.41946
201405,86640,523195,1,0.51,ENE,RIO GRANDE CITY,26.382,-98.8121,26.2292,-98.48726
201405,86640,523196,1,3.59,ENE,FALFURRIAS,27.2575,-98.1003,27.1545,-98.6018
201405,86640,523196,2,1.55,SW,FALFURRIAS,27.2119,-98.1649,27.12714,-98.9894
201405,86640,523198,1,3.59,ENE,FALFURRIAS ARPT,27.2163,-98.0646,27.12978,-98.3876
201405,86640,523198,2,2.92,E,FALFURRIAS ARPT,27.2022,-98.0725,27.12132,-98.435
201405,86640,523201,1,0.0,N,MISSION,26.22,-98.32,26.132,-98.192
201405,86640,523202,1,0.0,N,EDINBURG,26.3,-98.17,26.18,-98.102
201405,86640,523203,1,3.18,ENE,CHIHUAHUA,26.2332,-98.3708,26.13992,-98.22248
201405,86640,523204,1,0.0,N,LYFORD,26.42,-97.78,26.252,-97.468
201405,86640,523207,1,0.94,NE,LA SARA,26.4793,-97.9089,26.28758,-97.54534
201405,86640,523209,1,0.0,N,EDCOUCH,26.3,-97.97,26.18,-97.582
201405,86640,523216,1,1.92,W,MISSION,26.2169,-98.3507,26.13014,-98.21042
201405,86640,524585,1,2.69,ENE,PORT ISABEL,26.0883,-97.1618,26.5298,-97.9708
201405,86641,522873,1,0.0,N,FALFURRIAS ARPT,27.2,-98.12,27.12,-98.72
201405,86641,522874,1,0.0,N,FALFURRIAS,27.23,-98.15,27.138,-98.9
201405,86641,522876,1,0.39,ESE,FALFURRIAS,27.2273,-98.1444,27.13638,-98.8664
201405,86641,522876,2,1.55,W,FALFURRIAS,27.2301,-98.1752,27.13806,-98.10512
201406,86642,522871,1,0.69,S,SUMMERFIELD,29.01,-82.03,29.6,-82.18
201405,86643,522879,1,0.0,N,PORT ISABEL ARPT,26.17,-97.35,26.102,-97.21
201405,86643,522908,1,0.0,N,PORT ISABEL,26.07,-97.2,26.42,-97.12
201405,86643,522910,1,1.0,ENE,BROWNSVILLE,25.9255,-97.4851,25.5553,-97.29106
201405,86643,522930,1,3.0,N,RIO GRANDE CITY,26.4234,-98.82,26.25404,-98.492
201405,86643,522936,1,3.0,N,RIO GRANDE CITY,26.4234,-98.82,26.25404,-98.492
201405,86643,523925,1,0.0,N,LA JOYA,26.27,-98.57,26.162,-98.342
201405,86643,523937,1,0.36,SW,BROWNSVILLE,25.9158,-97.5033,25.54948,-97.30198
201405,86643,523937,2,1.35,SSE,BROWNSVILLE,25.9028,-97.4898,25.54168,-97.29388
201405,86643,523950,1,2.79,NNE,OLNOS,26.4084,-98.7658,26.24504,-98.45948
201405,86643,523952,1,0.0,N,LAGUNA VISTA,26.1,-97.3,26.6,-97.18
201406,86644,525090,1,0.0,N,HASTINGS,29.72,-81.52,29.432,-81.312
201406,86644,525091,1,1.38,S,MOSS BLUFF,29.06,-81.88,29.36,-81.528
201406,86644,525092,1,0.91,NW,TAYLOR,30.44,-82.29,30.264,-82.174
201406,86644,525093,1,0.69,N,BROOKER,29.89,-82.33,29.534,-82.198
201406,86644,525094,1,0.91,SW,BELLAIR WEST,30.16,-81.74,30.96,-81.444
201406,86645,522877,1,1.38,S,BOYS RANCH,35.51,-102.25,35.306,-10.215
201406,86645,522878,1,6.61,SE,VALLE DE ORO,35.38,-102.03,35.228,-10.218
201406,86645,522878,2,8.14,SE,VALLE DE ORO,35.3779,-101.9957,35.22674,-10.159742
201406,86645,522885,1,0.89,NE,BUSHLAND,35.19,-102.06,35.114,-10.236
201406,86645,522890,1,7.27,NNW,(AMA)AMARILLO INTL A,35.32,-101.76,35.192,-10.1456
201406,86645,522892,1,2.36,SSE,AMARILLO,35.17,-101.8,35.102,-10.148
201406,86645,522893,1,6.44,NNW,AMARILLO,35.29,-101.85,35.174,-10.151
201406,86647,522925,1,2.38,NNW,TIMBERCREEK CANYON,35.08,-101.8405,35.48,-10.15043
201406,86647,522925,2,8.69,NW,CANYON,35.0761,-102.019,35.4566,-10.2114
201406,86647,522925,3,5.34,SW,CANYON,34.9355,-101.9971,34.5613,-10.159826
201406,86647,522925,4,3.52,ESE,CANYON,34.9636,-101.8611,34.57816,-10.151666
201406,86648,522880,1,14.52,S,HAY SPGS,42.47,-102.69,42.282,-10.2414
201406,86648,522881,1,15.34,N,SARBEN,41.39,-101.36,41.234,-10.1216
201406,86648,522882,1,5.44,SE,LAMAR,40.52,-101.89,40.312,-10.1534
201406,86648,522883,1,3.12,ENE,GORDON,42.81,-102.14,42.486,-10.284
201406,86650,522896,1,1.5,NNW,CONDOR,32.55,-82.84,32.33,-82.504
201406,86650,522897,1,0.69,S,JACKSON,33.29,-83.97,33.174,-83.582
201406,86650,522898,1,0.69,S,BRAGG,33.01,-83.53,33.6,-83.318
201406,86650,522905,1,1.74,E,TOOMSBORO,32.83,-83.05,32.498,-83.3
201406,86650,522905,2,5.6,E,TOOMSBORO,32.8363,-82.9839,32.50178,-82.59034
201406,86650,522906,1,0.58,E,ADRIAN,32.53,-82.59,32.318,-82.354
201406,86650,522907,1,2.91,W,WRIGHTSVILLE,32.73,-82.77,32.438,-82.462
201406,86650,522909,1,0.69,N,NUNEZ,32.49,-82.35,32.294,-82.21
201406,86650,522909,2,0.79,NNE,STILLMORE,32.4403,-82.2141,32.26418,-82.12846
201406,86650,522911,1,1.88,WNW,WINCHESTER,32.43,-83.98,32.258,-83.588
201406,86650,522912,1,1.73,W,LUTHERSVILLE,33.2,-84.78,33.12,-84.468
201406,86650,522915,1,0.9,NW,BASS CROSSROADS,33.14,-84.91,33.84,-84.546
201406,86650,522916,1,1.36,WSW,VIENNA,32.09,-83.8,32.54,-83.48
201406,86650,522918,1,3.01,WSW,MCKENZIE,31.91,-83.72,31.546,-83.432
201406,86650,522920,1,1.38,S,BEDGOOD,31.83,-83.7,31.498,-83.42
201406,86650,522922,1,4.0,NW,LOWERY,32.3909,-82.8485,32.23454,-82.5091
201406,86650,522922,2,1.13,ENE,LOLLIE,32.4833,-82.731,32.28998,-82.4386
201406,86650,522924,1,0.0,N,MC RAE,32.07,-82.9,32.42,-82.54
201406,86650,522927,1,0.0,N,LUMPKIN,32.05,-84.8,32.3,-84.48
201406,86651,522944,1,0.69,S,HERSHEY,41.16,-101.0,41.96,-10.1
201406,86651,522944,2,0.82,S,HERSHEY,41.1581,-101.0014,41.9486,-10.184
201406,86651,522944,3,0.84,SSW,HERSHEY,41.1583,-101.0038,41.9498,-10.1228
201406,86651,522944,4,0.67,SSW,HERSHEY,41.1607,-101.0035,41.9642,-10.121
201406,86651,522954,1,0.0,N,OGALLALA,41.13,-101.72,41.78,-10.1432
201406,86651,522954,2,0.17,E,OGALLALA,41.1302,-101.7168,41.7812,-10.143008
201406,86651,522954,3,0.42,SE,OGALLALA,41.1261,-101.7139,41.7566,-10.142834
201406,86651,522954,4,0.33,S,OGALLALA,41.1252,-101.7201,41.7512,-10.143206
201406,86651,522956,1,5.54,SW,MOOREFIELD,40.62,-100.4,40.372,-10.024
201406,86651,522959,1,1.04,W,ROSCOE,41.13,-101.6,41.78,-10.136
201406,86651,522960,1,0.0,N,OGALLALA,41.13,-101.72,41.78,-10.1432
201406,86651,522962,1,7.23,NNW,HAMLET,40.47,-101.3,40.282,-10.118
201406,86651,522963,1,8.29,S,HAYES CENTER,40.4,-101.02,40.24,-10.112
201406,86651,522964,1,0.87,NE,WALLACE,40.84,-101.16,40.504,-10.196
201406,86651,522965,1,0.87,NE,WALLACE,40.84,-101.16,40.504,-10.196
201406,86651,522968,1,1.04,ENE,WALLACE,40.8338,-101.1508,40.50028,-10.19048
201406,86651,522970,1,0.69,S,SUTHERLAND,41.16,-101.13,41.96,-10.178
201406,86651,522973,1,0.69,S,HERSHEY,41.16,-101.0,41.96,-10.1
201406,86651,522974,1,0.69,S,SUTHERLAND,41.16,-101.13,41.96,-10.178
201406,86651,522976,1,3.46,SE,HERSHEY,41.13,-100.96,41.78,-10.0576
201406,86651,522977,1,6.86,W,HAYES CENTER,40.51,-101.15,40.306,-10.19
201406,86651,522978,1,0.87,NE,WALLACE,40.84,-101.16,40.504,-10.196
201406,86651,522979,1,3.47,NE,WALLACE,40.87,-101.13,40.522,-10.178
201406,86651,522981,1,0.52,E,CURTIS,40.63,-100.51,40.378,-10.0306
201406,86651,522982,1,2.95,SSE,HERSHEY,41.13,-100.98,41.78,-10.0588
201406,86651,522983,1,3.46,SE,HERSHEY,41.13,-100.96,41.78,-10.0576
201406,86651,522986,1,0.69,S,SUTHERLAND,41.16,-101.13,41.96,-10.178
201406,86651,522987,1,8.29,N,BRADY,41.15,-100.37,41.9,-10.0222
201406,86651,522989,1,0.69,S,SUTHERLAND,41.16,-101.13,41.96,-10.178
201406,86651,522991,1,11.8,NNW,STAPLETON,41.64,-100.6,41.384,-10.036
201406,86651,522993,1,0.86,SE,CALLAWAY,41.29,-99.92,41.174,-99.552
201406,86651,522994,1,4.53,SE,PURDUM,42.03,-100.2,42.18,-10.012
201406,86651,522995,1,0.0,N,VALENTINE,42.87,-100.55,42.522,-10.033
201406,86651,522996,1,13.89,NNE,TRYON,41.73,-100.85,41.438,-10.051
201407,85970,519081,3,3.32,E,DENISON,42.0286,-95.2864,42.1716,-95.17184
201407,85970,519081,4,3.3,E,DENISON,42.0242,-95.2861,42.1452,-95.17166
201407,85970,519082,1,0.61,W,DENISON,42.0207,-95.3618,42.1242,-95.21708
201407,85970,519082,2,0.56,W,DENISON,42.0216,-95.3607,42.1296,-95.21642
201407,85970,519082,3,0.52,W,DENISON,42.021,-95.36,42.126,-95.216
201407,85970,519082,4,0.55,W,DENISON,42.0204,-95.3606,42.1224,-95.21636
201407,85970,519084,1,2.07,NW,AMES,42.05,-93.65,42.3,-93.39
201407,85971,519086,1,3.61,NNW,ROSE HILL,41.37,-92.49,41.222,-92.294
201407,85971,519087,1,0.69,S,BEDFORD,40.66,-94.72,40.396,-94.432
201407,85971,519088,1,0.69,N,KNOXVILLE,41.33,-93.1,41.198,-93.6
201407,85971,519110,1,0.79,NW,KNOXVILLE,41.3282,-93.1107,41.19692,-93.6642
201407,85971,519110,2,0.6,WNW,KNOXVILLE,41.324,-93.1102,41.1944,-93.6612
201407,85971,519110,3,0.56,NW,KNOXVILLE,41.3245,-93.1089,41.1947,-93.6534
201407,85971,519110,4,0.77,NW,KNOXVILLE,41.3289,-93.109,41.19734,-93.654
201404,85142,514139,2,1.07,NE,CALHOUN CITY,33.8613,-89.3072,33.51678,-89.18432
201404,85142,514140,1,5.99,NW,HOULKA,34.0893,-89.0964,34.5358,-89.5784
201404,85142,514140,2,0.0,N,OKOLONA,34.0,-88.75,34.0,-88.45
201404,85142,514141,1,0.0,N,JUMPERTOWN,34.72,-88.67,34.432,-88.402
201404,85142,514141,2,0.99,SE,JUMPERTOWN,34.7083,-88.66,34.42498,-88.396
201404,85142,514142,1,0.0,N,GUNTOWN,34.45,-88.67,34.27,-88.402
201404,85142,514142,2,0.73,ESE,GUNTOWN,34.4451,-88.6586,34.26706,-88.39516
201404,85142,514145,1,0.0,N,BIGBEE,34.02,-88.52,34.12,-88.312
201404,85142,514145,2,0.92,NNW,LACKEY,33.8324,-88.4758,33.49944,-88.28548
201404,85143,514148,1,2.0,S,SOMERVILLE,35.2211,-89.35,35.13266,-89.21
201404,85143,514155,1,0.0,NE,HORNSBY,35.23,-88.85,35.138,-88.51
201404,85143,514155,2,0.82,ESE,HORNSBY,35.2274,-88.8358,35.13644,-88.50148
201404,85143,514156,1,2.0,S,JACKSON,35.5911,-88.83,35.35466,-88.498
201404,85143,514160,1,0.0,N,DECATURVILLE,35.58,-88.13,35.348,-88.78
201404,85143,514160,2,1.36,NE,PARSONS,35.6629,-88.1117,35.39774,-88.6702
201405,85144,514133,1,0.0,N,EUREKA,37.82,-96.3,37.492,-96.18
201405,85147,514158,1,5.94,W,MIDDLE TAMPA BAY,27.7651,-82.627,27.45906,-82.3762
201405,85147,514164,1,17.74,WNW,OLD TAMPA BAY,27.9783,-82.8317,27.58698,-82.49902
201404,85148,514159,1,0.52,E,WAPELLO,41.18,-91.19,41.108,-91.114
201404,85148,514161,1,1.47,SSW,GUTTENBURG,42.76,-91.11,42.456,-91.66
201404,85148,514163,1,0.0,N,(BRL)BURLINGTON MUNI,40.78,-91.13,40.468,-91.78
201404,85148,514165,1,0.0,N,WAPELLO,41.18,-91.2,41.108,-91.12
201404,85149,514166,1,4.89,NNW,NEW BOSTON,41.23,-91.05,41.138,-91.3
201404,85149,514167,1,3.32,SW,MARSTON,41.29,-90.85,41.174,-90.51
201404,85149,514168,1,0.53,W,INDUSTRY,40.33,-90.61,40.198,-90.366
201404,85149,514169,1,0.69,N,GINGLE CORNERS,41.28,-90.73,41.168,-90.438
201404,85149,514170,1,0.53,W,INDUSTRY,40.33,-90.61,40.198,-90.366
201404,85149,514172,1,0.0,N,REYNOLDS,41.33,-90.67,41.198,-90.402
201404,85149,514173,1,0.0,N,ADAIR,40.42,-90.5,40.252,-90.3
201404,85149,514174,1,0.52,W,PREEMPTION,41.32,-90.59,41.192,-90.354
201404,85149,514175,1,0.0,N,ADAIR,40.42,-90.5,40.252,-90.3
201404,85149,514176,1,2.93,SE,COAL VLY,41.4,-90.43,41.24,-90.258
201404,85149,514177,1,1.73,NW,ORION,41.37,-90.4,41.222,-90.24
201404,85150,514171,1,1.91,ESE,CRESTVIEW,30.74,-86.57,30.444,-86.342
201404,85150,514210,1,3.08,SW,FLOROSA,30.3908,-86.759,30.23448,-86.4554
201404,85150,514210,2,1.65,NNE,ROCK CREEK,30.993,-86.7728,30.5958,-86.46368
201404,85150,514210,3,1.62,NE,SVEA,30.9895,-86.4047,30.5937,-86.24282
201404,85150,514210,4,2.68,ESE,DESTIN FT WALTON ARP,30.38,-86.4315,30.228,-86.2589
201404,85150,516950,1,1.0,S,CRESTVIEW,30.7355,-86.6,30.4413,-86.36
201404,85150,516956,1,1.26,N,WALLACE,30.6983,-87.1793,30.41898,-87.10758
201404,85150,516956,2,0.39,W,FLORIDATOWN,30.5789,-87.1765,30.34734,-87.1059
201404,85150,516956,3,3.73,N,BROXSON,30.4334,-87.1092,30.26004,-87.6552
201404,85150,516956,4,4.2,SW,PENSACOLA SHRS,30.322,-87.2232,30.1932,-87.13392
201404,85150,516956,5,1.71,SE,NAVARRE FT WALTON AR,30.3825,-86.8098,30.2295,-86.48588
201404,85150,516956,6,3.66,N,FLORIDALE,30.7325,-86.8222,30.4395,-86.49332
201404,85150,516957,1,1.07,WSW,GULF BEACH,30.2953,-87.4471,30.17718,-87.26826
201404,85150,516957,2,1.08,NNW,MILLVIEW,30.4346,-87.3564,30.26076,-87.21384
201404,85150,516957,3,3.88,SW,PENSACOLA COASTAL AR,30.4961,-87.432,30.29766,-87.2592
201404,85150,516957,4,2.76,NNE,MUSCOGEE,30.6392,-87.3908,30.38352,-87.23448
201404,85150,516957,5,3.18,ENE,COTTAGE HILL,30.6463,-87.2699,30.38778,-87.16194
201404,85150,516957,6,0.52,NW,GULL PT,30.4855,-87.1559,30.2913,-87.9354
201404,85150,516957,7,1.34,S,EAST PENSACOLA HGTS,30.4109,-87.1738,30.24654,-87.10428
201404,85150,516957,8,4.79,W,PENSACOLA BEACH,30.3197,-87.2095,30.19182,-87.1257
201405,85151,514178,1,0.88,SW,GRAY,36.94,-84.01,36.564,-84.6
201405,85151,514179,1,0.0,N,HAZARD ARPT,37.27,-83.2,37.162,-83.12
201405,85151,514180,1,1.76,SE,STACY,37.38,-83.2,37.228,-83.12
201405,85151,514181,1,0.55,E,PIKEVILLE,37.48,-82.51,37.288,-82.306
201405,85151,514185,1,0.0,N,CALF CREEK,37.93,-82.5,37.558,-82.3
201405,85151,514185,2,0.66,SE,CALF CREEK,37.9226,-82.4924,37.55356,-82.29544
201405,85151,514185,3,1.58,S,CALF CREEK,37.9072,-82.5013,37.54432,-82.30078
201405,85151,514185,4,1.54,SSE,JOB,37.9098,-82.518,37.54588,-82.3108
201405,85151,514185,5,0.65,SE,JOB,37.9242,-82.5207,37.55452,-82.31242
201405,85151,524728,1,1.0,SE,ASHER,37.0398,-83.3872,37.2388,-83.23232
201404,85152,514184,1,1.76,NNW,DUNWOODIE,40.9516,-73.898,40.57096,-73.5388
201404,85152,514184,2,1.57,NW,DUNWOODIE,40.9474,-73.8993,40.56844,-73.53958
201404,85152,514184,3,1.61,NW,DUNWOODIE,40.9476,-73.9002,40.56856,-73.54012
201404,85152,514184,4,1.82,NNW,DUNWOODIE,40.9519,-73.8993,40.57114,-73.53958
201404,85152,514199,1,0.37,NW,HASTINGS ON HUDSON,41.0241,-73.7848,41.1446,-73.47088
201404,85152,514199,2,1.02,N,HASTINGS ON HUDSON,41.0348,-73.778,41.2088,-73.4668
201404,85152,514199,3,1.04,NNE,HASTINGS ON HUDSON,41.0347,-73.776,41.2082,-73.4656
201404,85152,514199,4,0.86,NNE,HASTINGS ON HUDSON,41.0317,-73.7744,41.1902,-73.46464
201404,85152,514199,5,0.21,NW,HASTINGS ON HUDSON,41.0218,-73.7831,41.1308,-73.46986
201404,85152,514211,1,3.21,S,WOODHAVEN,40.6536,-73.8517,40.39216,-73.51102
201404,85152,514211,2,2.47,S,WOODHAVEN,40.6644,-73.8541,40.39864,-73.51246
201404,85152,514211,3,2.5,S,WOODHAVEN,40.6641,-73.8563,40.39846,-73.51378
201404,85152,514211,4,3.21,S,WOODHAVEN,40.6536,-73.853,40.39216,-73.5118
201404,85152,514219,1,0.05,W,COUNTRY RIDGE ESTATE,41.0299,-73.6809,41.1794,-73.40854
201404,85152,514219,2,1.05,WSW,COUNTRY RIDGE ESTATE,41.0247,-73.6989,41.1482,-73.41934
201404,85152,514219,3,1.11,WSW,COUNTRY RIDGE ESTATE,41.0218,-73.6983,41.1308,-73.41898
201404,85152,514219,4,0.1,SSE,COUNTRY RIDGE ESTATE,41.0287,-73.6792,41.1722,-73.40752
201404,85152,514240,1,1.27,ENE,MANHASSET,40.8067,-73.6573,40.48402,-73.39438
201404,85152,514240,2,1.47,E,SANDS PT,40.848,-73.652,40.5088,-73.3912
201404,85152,514240,3,1.43,E,SANDS PT,40.8481,-73.6528,40.50886,-73.39168
201404,85152,514240,4,1.19,ENE,MANHASSET,40.8064,-73.6589,40.48384,-73.39534
201404,85152,514255,1,1.89,NW,BROOKLYN,40.6693,-73.9556,40.40158,-73.57336
201404,85152,514255,2,1.98,NW,BROOKLYN,40.6727,-73.9531,40.40362,-73.57186
201404,85152,514255,3,1.7,NW,BROOKLYN,40.669,-73.9506,40.4014,-73.57036
201404,85152,514255,4,1.68,NW,BROOKLYN,40.6664,-73.9536,40.39984,-73.57216
201404,85152,514448,1,1.75,NNW,TALLMAN,41.1424,-74.1157,41.8544,-74.6942
201404,85152,514448,2,1.63,NNW,TALLMAN,41.141,-74.1145,41.846,-74.687
201404,85152,514448,3,1.58,NW,TALLMAN,41.1375,-74.1196,41.825,-74.7176
201404,85152,514448,4,1.66,NW,TALLMAN,41.1371,-74.1225,41.8226,-74.735
201404,85152,514448,5,1.71,NW,TALLMAN,41.138,-74.1226,41.828,-74.7356
201404,85152,514449,1,0.56,SE,FORDHAM,40.8637,-73.8732,40.51822,-73.52392
201404,85152,514449,2,0.66,SSE,FORDHAM,40.8614,-73.8745,40.51684,-73.5247
201404,85152,514449,3,0.6,SSE,FORDHAM,40.8619,-73.8757,40.51714,-73.52542
201404,85152,514449,4,0.51,SSE,FORDHAM,40.8638,-73.8747,40.51828,-73.52482
201404,85153,514182,1,3.29,NE,AIKEN,42.38,-90.37,42.228,-90.222
201404,85153,514183,1,0.51,E,GALENA,42.42,-90.41,42.252,-90.246
201404,85153,514186,1,1.23,SW,WARREN,42.49,-90.0,42.294,-90.0
201404,85153,514187,1,0.0,N,ELEROY,42.33,-89.77,42.198,-89.462
201404,85153,514188,1,0.86,NW,FREEPORT,42.29,-89.63,42.174,-89.378
201404,85153,514189,1,2.06,NW,FREEPORT,42.3,-89.65,42.18,-89.39
201404,85153,514190,1,2.13,NNE,FREEPORT,42.31,-89.61,42.186,-89.366
201404,85153,514191,1,1.53,W,WINNESHIEK,42.33,-89.58,42.198,-89.348
201404,85153,514192,1,1.23,SW,WINNESHIEK,42.32,-89.57,42.192,-89.342
201406,85741,517706,1,6.0,SSW,CARLSBAD,32.3398,-104.2694,32.20388,-10.416164
201406,85741,517709,1,8.0,ENE,WHITES CITY,32.2143,-104.2436,32.12858,-10.414616
201406,85741,517712,1,9.0,SW,CARLSBAD,32.3279,-104.3391,32.19674,-10.420346
201406,85741,517716,1,37.1,SW,HUMBLE CITY,32.4003,-103.6706,32.24018,-10.340236
201406,85741,517718,1,37.1,SW,HUMBLE CITY,32.4003,-103.6706,32.24018,-10.340236
201406,85741,517719,1,5.0,E,OTIS,32.35,-104.0843,32.21,-10.45058
201406,85741,517719,2,5.12,NNE,LOVING,32.3526,-104.0822,32.21156,-10.44932
201406,85742,517679,1,0.0,N,MURPHY,35.08,-84.03,35.48,-84.18
201406,85743,517680,1,0.0,ENE,BRISTOL,36.6,-82.2,36.36,-82.12
201406,85743,517681,1,0.0,WNW,JONESVILLE,36.68,-83.1,36.408,-83.6
201406,85743,517682,1,0.0,N,HONAKER,37.02,-81.98,37.12,-81.588
201406,85743,517683,1,0.0,N,GATE CITY,36.63,-82.58,36.378,-82.348
201406,85743,517684,1,0.0,E,WISE,36.97,-82.4,36.582,-82.24
201404,84976,513197,1,1.35,NE,KEITH,31.6616,-87.5516,31.39696,-87.33096
201404,84976,513198,1,0.91,NE,MONROEVILLE,31.53,-87.32,31.318,-87.192
201404,84976,513199,1,0.59,E,GREENVILLE,31.83,-86.62,31.498,-86.372
201404,84976,513200,1,0.59,W,(MOB)MOBILE BATES FL,30.68,-88.24,30.408,-88.144
201404,84976,513201,1,0.69,N,WAGARVILLE,31.44,-88.03,31.264,-88.18
201404,84976,513202,1,0.91,SE,DAWES,30.59,-88.24,30.354,-88.144
201404,84976,514114,1,3.17,NW,(MOB)MOBILE BATES FL,30.7171,-88.2614,30.43026,-88.15684
201404,84976,514114,2,0.9,SSW,DAWES,30.5892,-88.2583,30.35352,-88.15498
201404,84976,514114,3,1.41,SSE,(BFM)MOBILE BROOKLEY,30.6026,-88.0376,30.36156,-88.2256
201404,84976,514114,4,0.66,NNW,PLATEAU,30.7283,-88.0355,30.43698,-88.213
201404,84976,516813,1,0.91,NE,MERTZ,30.68,-88.07,30.408,-88.42
201404,84976,516813,2,0.66,E,MERTZ,30.6713,-88.069,30.40278,-88.414
201404,84976,516813,3,0.09,SW,MERTZ,30.6692,-88.0812,30.40152,-88.4872
201404,84976,516813,4,0.53,NNW,MERTZ,30.6775,-88.0822,30.4065,-88.4932
201404,84976,516829,1,2.41,SE,SARALAND,30.7951,-88.0417,30.47706,-88.2502
201404,84976,516829,2,2.85,SW,MOFFET,30.8176,-88.4097,30.49056,-88.24582
201404,84976,516829,3,3.66,SW,GRAND BAY,30.4349,-88.396,30.26094,-88.2376
201404,84976,516829,4,4.78,E,MON LOUIS,30.43,-88.0197,30.258,-88.1182
201404,84976,516848,1,2.72,NNW,SPANISH FT,30.7161,-87.9181,30.42966,-87.55086
201404,84976,516848,2,8.73,N,TAYLORS CAMP,30.7256,-87.5336,30.43536,-87.32016
201404,84976,516848,3,5.65,NE,SEMINOLE,30.5778,-87.4127,30.34668,-87.24762
201404,84976,516848,4,2.86,SE,SEMINOLE,30.4879,-87.4498,30.29274,-87.26988
201404,84976,516848,5,1.23,ENE,LILLIAN,30.4085,-87.432,30.2451,-87.2592
201404,84976,516848,6,1.2,SSW,PERDIDO BEACH,30.3339,-87.5075,30.20034,-87.3045
